,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
1588,133928964,523160,MORGANITE,MORGANITE CRUCIBLE (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
1589,133935620,523186,BAPACK,B&A PACKAGING INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
1590,133940228,523204,ABAN,ABAN OFFSHORE,0.0,,0.0,0.01,1,EQ,BSE,BSE
1591,133940996,523207,KOKUYOCMLN,KOKUYO CAMLIN,0.0,,0.0,0.05,1,EQ,BSE,BSE
1592,133944836,523222,SRMENERGY,SRM ENERGY,0.0,,0.0,0.01,1,EQ,BSE,BSE
1593,133946628,523229,BHARATSE,BHARAT SEATS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1594,133947396,523232,CONTPTR,CONTINENTAL PETROLEUMS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1595,133949956,523242,NBFOOT,NB FOOTWEAR,0.0,,0.0,0.01,100,EQ,BSE,BSE
1596,133951492,523248,MACPLASQ,MACHINO PLASTICS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1597,133954564,523260,PEARLPOLY,PEARL POLYMERS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1598,133954820,523261,VENKEYS,VENKYS (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
1599,133956868,523269,ADVANIHOTR,ADVANI HOTELS & RESORTS (INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
1600,133958916,523277,GVFILM,GV FILMS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1601,133960452,523283,SUPERHOUSE,SUPERHOUSE,0.0,,0.0,0.05,1,EQ,BSE,BSE
1602,133961988,523289,RAMAVISION,RAMA VISION,0.0,,0.0,0.01,1,EQ,BSE,BSE
1603,133965060,523301,TCPLPACK,TCPL PACKAGING,0.0,,0.0,0.05,1,EQ,BSE,BSE
1604,133967108,523309,SHRIGANG,SHRI GANG INDUSTRIES AND ALLIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
1605,133968644,523315,PURITY,PURITY FLEX PACK,0.0,,0.0,0.01,100,EQ,BSE,BSE
1606,133969668,523319,BALMLAWRIE,BALMER LAWRIE & CO.LTD.,0.0,,0.0,0.05,1,EQ,BSE,BSE
1607,133970692,523323,KOVAI,KOVAI MEDICAL CENTER & HOSPITA,0.0,,0.0,0.05,1,EQ,BSE,BSE
1608,133972228,523329,ELDEHSG,ELDECO HOUSING & INDUSTRIES LT,0.0,,0.0,0.05,1,EQ,BSE,BSE
1609,133975812,523343,MICROSE,MICROSE INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
1610,133977860,523351,STDSHOE,STANDARD SHOE SOLE AND MOULD (,0.0,,0.0,0.01,100,EQ,BSE,BSE
1611,133981956,523367,DCMSHRIRAM,DCM SHRIRAM,0.0,,0.0,0.05,1,EQ,BSE,BSE
1612,133982468,523369,DCMSRIND,DCM SHRIRAM INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1613,133982980,523371,MAWANASUG,MAWANA SUGARS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1614,133983492,523373,MINID,MINI DIAMONDS (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
1615,133986308,523384,MAHAPEXLTD,MAHA RASHTRA APEX CORPORATION,0.0,,0.0,0.05,1,EQ,BSE,BSE
1616,133986564,523385,NILKAMAL,NILKAMAL,0.0,,0.0,0.05,1,EQ,BSE,BSE
1617,133987076,523387,TRITON,TRITON CORP.LTD.,0.0,,0.0,0.01,1,EQ,BSE,BSE
1618,133988100,523391,NAHARPOLY,NAHAR POLYFILMS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1619,133989124,523395,3MINDIA,3M INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
1620,133989892,523398,JCHAC,JOHNSON CONTROLS-HITACHI AIR C,0.0,,0.0,0.05,1,EQ,BSE,BSE
1621,133991684,523405,JMFINANCIL,JM FINANCIAL,0.0,,0.0,0.05,1,EQ,BSE,BSE
1622,133993220,523411,ADCINDIA,ADC INDIA COMMUNICATIONS LIMIT,0.0,,0.0,0.05,1,EQ,BSE,BSE
1623,133995268,523419,TNTELE,TAMILNADU TELECOMMUNICATIONS L,0.0,,0.0,0.01,1,EQ,BSE,BSE
1624,133996804,523425,SUNRAJDI,SUNRAJ DIAMOND EXPORTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1625,134001924,523445,RIIL,RELIANCE INDUSTRIAL INFRASTRUC,0.0,,0.0,0.05,1,EQ,BSE,BSE
1626,134002948,523449,SHARP,SHARP INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
1627,134004996,523457,LINDEINDIA,LINDE INDIA ,0.0,,0.0,0.05,1,EQ,BSE,BSE
1628,134007044,523465,INDBNK,IND BANK HOUSING,0.0,,0.0,0.01,1,EQ,BSE,BSE
1629,134007556,523467,JAIMATAG,JAI MATA GLASS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1630,134009604,523475,LOTUSCHO,LOTUS CHOCOLATE CO.LTD.,0.0,,0.0,0.05,1,EQ,BSE,BSE
1631,134011652,523483,PACIFICI,PACIFIC INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1632,134013188,523489,CMMHOSP,CHENNAI MEENAKSHI MULTISPECIAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
1633,134020868,523519,UNIOFFICE,UNIVERSAL OFFICE AUTOMATION LT,0.0,,0.0,0.01,1,EQ,BSE,BSE
1634,134025476,523537,APMIN,APM INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1635,134025988,523539,PRECWIRE,PRECISION WIRES INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
1636,134028804,523550,KRYPTONQ,KRYPTON INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1637,134030852,523558,SWISSMLTRY,SWISS MILITARY CONSUMER GOODS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1638,134032900,523566,MARBU,MARTIN BURN,0.0,,0.0,0.01,1,EQ,BSE,BSE
1639,134034948,523574,FEL,FUTURE ENTERPRISES ,0.0,,0.0,0.01,1,EQ,BSE,BSE
1640,134038020,523586,INDTONER,INDIAN TONERS & DEVELOPERS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1641,134040068,523594,KUNSTOFF,KUNSTSTOFFE INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1642,134041092,523598,SCI,SHIPPING CORPORATION OF INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
1643,134043140,523606,SIKA,SIKA INTERPLANT SYSTEMS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1644,134044164,523610,ITI,ITI,0.0,,0.0,0.05,1,EQ,BSE,BSE
1645,134046212,523618,DREDGECORP,DREDGING CORPORATION OF INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
1646,134046724,523620,PHRMASI,PHAARMASIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
1647,134048772,523628,PODDARHOUS,PODDAR HOUSING AND DEVELOPMENT,0.0,,0.0,0.01,1,EQ,BSE,BSE
1648,134049284,523630,NFL,NATIONAL FERTILIZERS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1649,134051332,523638,IPRINGLTD,IP RINGS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1650,134052356,523642,PIIND,P.I.INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1651,134053892,523648,PLASTIBLEN,PLASTIBLENDS INDIA,0.0,,0.0,0.05,1,EQ,BSE,BSE
1652,134054404,523650,YASHINNO,YASH INNOVENTURES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1653,134054916,523652,KKPLASTICK,KKALPANA PLASTICK ,0.0,,0.0,0.01,1,EQ,BSE,BSE
1654,134056964,523660,WATERBASE,WATERBASE,0.0,,0.0,0.01,1,EQ,BSE,BSE
1655,134060036,523672,FLEXFO,FLEX FOODS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1656,134061060,523676,GOLKUNDIA,GOLKUNDA DIAMONDS & JEWELLERY,0.0,,0.0,0.05,1,EQ,BSE,BSE
1657,134065668,523694,APCOTEXIND,APCOTEX INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1658,134066180,523696,FORTISMLR,FORTIS MALAR HOSPITALS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1659,134068228,523704,MASTEK,MASTEK,0.0,,0.0,0.05,1,EQ,BSE,BSE
1660,134069252,523708,EIMCOELECO,EIMCO ELECON (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
1661,134069764,523710,SAYAJIHOTL,SAYAJI HOTELS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1662,134070276,523712,JMGCORP,JMG CORPORATION,0.0,,0.0,0.01,100,EQ,BSE,BSE
1663,134071300,523716,ASHIANA,ASHIANA HOUSING,0.0,,0.0,0.05,1,EQ,BSE,BSE
1664,134072836,523722,SVAMSOF,SVAM SOFTWARE,0.0,,0.0,0.01,1,EQ,BSE,BSE
1665,134075396,523732,ECOBOAR,ECOBOARD INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1666,134076420,523736,DVL,DHUNSERI VENTURES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
1667,134080516,523752,TIHIL,TRANS INDIA HOUSE IMPEX LIMITE,0.0,,0.0,0.01,1,EQ,BSE,BSE
1668,134081028,523754,MAHEPC,MAHINDRA EPC IRRIGATION LIMITE,0.0,,0.0,0.05,1,EQ,BSE,BSE
1669,134088196,523782,MITSHI,MITSHI INDIA ,0.0,,0.0,0.01,1,EQ,BSE,BSE
1670,134090244,523790,SHUKJEW,SHUKRA JEWELLERS,0.0,,0.0,0.01,100,EQ,BSE,BSE
1671,134090756,523792,MAZDA,MAZDA,0.0,,0.0,0.05,1,EQ,BSE,BSE
1672,134091780,523796,VHLTD,VICEROY HOTELS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1673,134099460,523826,SOVERDIA,SOVEREIGN DIAMONDS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1674,134099972,523828,MENONBE,MENON BEARINGS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1675,134100996,523832,MUKATPIP,MUKAT PIPES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1676,134102020,523836,GUJRAFFIA,GUJARAT RAFFIA INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1677,134102532,523838,SIMPLEXINF,SIMPLEX INFRASTRUCTURES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1678,134103044,523840,INNOVTEC,INNOVATIVE TECH PACK,0.0,,0.0,0.01,1,EQ,BSE,BSE
1679,134103556,523842,SUPTANERY,SUPER TANNERY,0.0,,0.0,0.01,1,EQ,BSE,BSE
1680,134104068,523844,CONSTRONIC,CONSTRONICS INFRA,0.0,,0.0,0.01,1,EQ,BSE,BSE
1681,134105604,523850,AXTEL,AXTEL INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1682,134108676,523862,PIFL,PACHELI INDUSTRIAL FINANCE LIM,0.0,,0.0,0.01,1,EQ,BSE,BSE
1683,134111748,523874,EASTINDIA,EAST INDIA DRUMS AND BARRELS M,0.0,,0.0,0.01,1,EQ,BSE,BSE
1684,134115332,523888,VRWODAR,V R WOODART,0.0,,0.0,0.01,1,EQ,BSE,BSE
1685,134117380,523896,APIL,AVI PRODUCTS INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
1686,134144004,524000,POONAWALLA,POONAWALLA FINCORP,0.0,,0.0,0.05,1,EQ,BSE,BSE
1687,134147332,524013,HINFLUR,HINDUSTAN FLUOROCARBONS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1688,134148868,524019,KINGFA,KINGFA SCIENCE & TECHNOLOGY (I,0.0,,0.0,0.05,1,EQ,BSE,BSE
1689,134151940,524031,PATIDAR,PATIDAR BUILDCON,0.0,,0.0,0.01,1,EQ,BSE,BSE
1690,134153476,524037,RAMAPHO,RAMA PHOSPHATES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1691,134153732,524038,VENLONENT,VENLON ENTERPRISES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1692,134155780,524046,PETPLST,PET PLASTICS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1693,134157060,524051,POLYPLEX,POLYPLEX CORPORATION,0.0,,0.0,0.05,1,EQ,BSE,BSE
1694,134158084,524055,PANIDPR,PANTHER INDUSTRIAL PRODUCTS LT,0.0,,0.0,0.01,1,EQ,BSE,BSE
1695,134163204,524075,ALBERTDAVD,ALBERT DAVID,0.0,,0.0,0.05,1,EQ,BSE,BSE
1696,134164484,524080,HARLETH,HARYANA LEATHER CHEMICALS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1697,134167300,524091,CARYSIL,CARYSIL,0.0,,0.0,0.05,1,EQ,BSE,BSE
1698,134171908,524109,KABRAEXTRU,KABRA EXTRUSIONTECHNIK,0.0,,0.0,0.05,1,EQ,BSE,BSE
1699,134177028,524129,VINYLINDIA,VINYL CHEMICALS (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
1700,134178820,524136,PCCOSMA,PEE CEE COSMA SOPE,0.0,,0.0,0.05,1,EQ,BSE,BSE
1701,134183940,524156,TCMLMTD,TCM,0.0,,0.0,0.01,1,EQ,BSE,BSE
1702,134185988,524164,IOLCP,IOL CHEMICALS & PHARMACEUTICAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
1703,134188548,524174,KESARPE,KESAR PETROPRODUCTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1704,134195204,524200,VINATIORGA,VINATI ORGANICS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1705,134195716,524202,LACTOSE,LACTOSE (INDIA),0.0,,0.0,0.01,1,EQ,BSE,BSE
1706,134196228,524204,TEEAI,TEESTA AGRO INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1707,134197252,524208,AARTIIND,AARTI INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1708,134197764,524210,PNTKYOR,PENTOKEY ORGANY (INDIA),0.0,,0.0,0.01,1,EQ,BSE,BSE
1709,134198276,524212,WANBURY,WANBURY,0.0,,0.0,0.05,1,EQ,BSE,BSE
1710,134199812,524218,RESONANCE,RESONANCE SPECIALTIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1711,134201860,524226,GAEL,GUJARAT AMBUJA EXPORTS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1712,134202884,524230,RCF,RASHTRIYA CHEMICALS & FERTILIZ,0.0,,0.0,0.05,1,EQ,BSE,BSE
1713,134204932,524238,GUJINJEC,GUJARAT INJECT (KERALA),0.0,,0.0,0.01,1,EQ,BSE,BSE
1714,134215684,524280,KOPRAN,KOPRAN,0.0,,0.0,0.05,1,EQ,BSE,BSE
1715,134217732,524288,AIMCOPEST,AIMCO PESTICIDES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1716,134224388,524314,GUJTERC,GUJARAT TERCE LABORATORIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1717,134226436,524322,KABRADG,KABRA DRUGS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1718,134226948,524324,SEYAIND,SEYA INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1719,134228484,524330,JAYAGROGN,JAYANT AGRO-ORGANICS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1720,134228996,524332,BCLIND,BCL INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1721,134230020,524336,SHHARICH,SHREE HARI CHEMICALS EXPORT LT,0.0,,0.0,0.05,1,EQ,BSE,BSE
1722,134231556,524342,INDOBORAX,INDO BORAX & CHEMICALS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1723,134233092,524348,AARTIDRUGS,AARTI DRUGS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1724,134238724,524370,BODALCHEM,BODAL CHEMICALS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1725,134239236,524372,ORCHPHARMA,ORCHID PHARMA ,0.0,,0.0,0.05,1,EQ,BSE,BSE
1726,134244868,524394,VIMTALABS,VIMTA LABS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1727,134245380,524396,BIOFILCHEM,BIOFIL CHEMICALS & PHARMACEUTI,0.0,,0.0,0.01,1,EQ,BSE,BSE
1728,134246404,524400,ISHITADR,ISHITA DRUGS & INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1729,134247428,524404,MARKSANS,MARKSANS PHARMA,0.0,,0.0,0.05,1,EQ,BSE,BSE
1730,134248452,524408,UNIVSTAR,UNIVERSAL STARCH-CHEM ALLIED L,0.0,,0.0,0.05,1,EQ,BSE,BSE
1731,134249476,524412,AAREYDRUGS,AAREY DRUGS & PHARMACEUTICALS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1732,134249988,524414,NORRIS,NORRIS MEDICINES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1733,134255108,524434,ASINPET,ASIAN PETROPRODUCTS & EXPORTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1734,134256644,524440,CAMEXLTD,CAMEX,0.0,,0.0,0.01,1,EQ,BSE,BSE
1735,134257668,524444,EVEXIA,EVEXIA LIFECARE,0.0,,0.0,0.01,1,EQ,BSE,BSE
1736,134261252,524458,INDOEURO,INDO EURO INDCHEM,0.0,,0.0,0.01,1,EQ,BSE,BSE
1737,134264324,524470,SYNCOMF,SYNCOM FORMULATIONS (INDIA) LT,0.0,,0.0,0.01,1,EQ,BSE,BSE
1738,134266884,524480,RIDDHI,RIDDHI SIDDHI GLUCO BIOLS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1739,134268932,524488,SVCIND,SVC INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1740,134270468,524494,IPCALAB,IPCA LABORATORIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1741,134272004,524500,KILITCH,KILITCH DRUGS (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
1742,134272516,524502,RAAJMEDI,RAAJ MEDISAFE INDIA,0.0,,0.0,0.01,100,EQ,BSE,BSE
1743,134273028,524504,REVAORG,REVATI ORGANICS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1744,134273540,524506,CORALAB,CORAL LABORATORIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1745,134275588,524514,TULASEEBIOE,TULASEE BIO-ETHANOL,0.0,,0.0,0.01,100,EQ,BSE,BSE
1746,134276100,524516,BACPHAR,BACIL PHARMA,0.0,,0.0,0.01,1,EQ,BSE,BSE
1747,134276612,524518,KREBSBIO,KREBS BIOCHEMICALS & INDUSTRIE,0.0,,0.0,0.01,1,EQ,BSE,BSE
1748,134277124,524520,KMCSHIL,KMC SPECIALITY HOSPITALS (INDI,0.0,,0.0,0.01,1,EQ,BSE,BSE
1749,134277636,524522,LAFFANSQ,LAFFANS PETROCHEMICALS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1750,134280708,524534,BHASKAGR,BHASKAR AGROCHEMICALS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1751,134282756,524542,SUKHJITS,SUKHJIT STARCH & CHEMICALS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1752,134283780,524546,SATAGRI,SATIATE AGRI ,0.0,,0.0,0.01,100,EQ,BSE,BSE
1753,134284292,524548,SHARMEH,SHARMA EAST INDIA HOSPITALS &,0.0,,0.0,0.01,1,EQ,BSE,BSE
1754,134286852,524558,NEULANDLAB,NEULAND LABORATORIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1755,134288388,524564,GAYATRIBI,GAYATRI BIOORGANICS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1756,134289924,524570,PODDARMENT,PODDAR PIGMENTS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1757,134290436,524572,PHARMAID,PHARMAIDS PHARMACEUTICALS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1758,134291460,524576,VIVIDIND,VIVID GLOBAL INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1759,134292484,524580,PRIYALT,PRIYA,0.0,,0.0,0.01,1,EQ,BSE,BSE
1760,134292996,524582,TIRUSTA,TIRUPATI STARCH & CHEMICALS LT,0.0,,0.0,0.05,1,EQ,BSE,BSE
1761,134295044,524590,HEMORGANIC,HEMO ORGANIC,0.0,,0.0,0.01,1,EQ,BSE,BSE
1762,134295556,524592,JAYSYNTH,JAYSYNTH ORGOCHEM,0.0,,0.0,0.01,1,EQ,BSE,BSE
1763,134296068,524594,AEONXDIGI,AEONX DIGITAL TECHNOLOGY LIMIT,0.0,,0.0,0.05,1,EQ,BSE,BSE
1764,134297092,524598,AKSHARCHEM,AKSHARCHEM (INDIA),0.0,,0.0,0.05,1,EQ,BSE,BSE
1765,134298116,524602,BANDARAM,BANDARAM PHARMA PACKTECH LIMIT,0.0,,0.0,0.01,1,EQ,BSE,BSE
1766,134298628,524604,ADLINE,ADLINE CHEM LAB,0.0,,0.0,0.01,100,EQ,BSE,BSE
1767,134299140,524606,BERLDRG,BERYL DRUGS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1768,134301188,524614,INDXTRA,IEL,0.0,,0.0,0.01,1,EQ,BSE,BSE
1769,134303236,524622,ISTRNETWK,ISTREET NETWORK,0.0,,0.0,0.01,1,EQ,BSE,BSE
1770,134303748,524624,GAGAN,GAGAN GASES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1771,134304772,524628,PARKERAC,PARKER AGROCHEM EXPORTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1772,134305796,524632,SHUKRAPHAR,SHUKRA PHARMACEUTICALS ,0.0,,0.0,0.01,1,EQ,BSE,BSE
1773,134306308,524634,ALUFLUOR,ALUFLUORIDE,0.0,,0.0,0.05,1,EQ,BSE,BSE
1774,134306820,524636,OXYGENTAPH,OXYGENTA PHARMACEUTICAL LIMITE,0.0,,0.0,0.01,1,EQ,BSE,BSE
1775,134307844,524640,ARCHITORG,ARCHIT ORGANOSYS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1776,134308356,524642,SIKOZY,SIKOZY REALTORS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1777,134309892,524648,INDOAMIN,INDO AMINES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1778,134310916,524652,INDSWFTLTD,IND-SWIFT,0.0,,0.0,0.01,1,EQ,BSE,BSE
1779,134311428,524654,NATCAPSUQ,NATURAL CAPSULES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1780,134313220,524661,WELCURE,WELCURE DRUGS & PHARMACEUTICAL,0.0,,0.0,0.01,1,EQ,BSE,BSE
1781,134313732,524663,BIBCL,BHARAT IMMUNOLOGICALS & BIOLOG,0.0,,0.0,0.01,1,EQ,BSE,BSE
1782,134314756,524667,SOTL,SAVITA OIL TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1783,134315268,524669,HESTERBIO,HESTER BIOSCIENCES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1784,134316804,524675,KABSON,KABSONS INDUSTRIES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1785,134319876,524687,BASANTGL,BASANT AGRO TECH (INDIA),0.0,,0.0,0.01,1,EQ,BSE,BSE
1786,134323972,524703,SANDUPHQ,SANDU PHARMACEUTICALS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1787,134325508,524709,NACLIND,NACL INDUSTRIES ,0.0,,0.0,0.05,1,EQ,BSE,BSE
1788,134326020,524711,VISTAPH,VISTA PHARMACEUTICALS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1789,134327044,524715,SUNPHARMA,SUN PHARMACEUTICAL INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1790,134327556,524717,TITANBIO,TITAN BIOTECH,0.0,,0.0,0.05,1,EQ,BSE,BSE
1791,134329092,524723,BIJHANS,BIJOY HANS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1792,134330116,524727,SDL,SPAN DIVERGENT ,0.0,,0.0,0.01,1,EQ,BSE,BSE
1793,134331140,524731,JENBURPH,JENBURKT PHARMACEUTICALS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1794,134332164,524735,HIKAL,HIKAL,0.0,,0.0,0.05,1,EQ,BSE,BSE
1795,134333956,524742,CAPLIPOINT,CAPLIN POINT LABORATORIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1796,134334212,524743,FISCHER,FISCHER MEDICAL VENTURES LIMIT,0.0,,0.0,0.05,1,EQ,BSE,BSE
1797,134335492,524748,LINKPH,LINK PHARMA CHEM,0.0,,0.0,0.01,1,EQ,BSE,BSE
1798,134336516,524752,DECIPHER,DECIPHER LABS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1799,134340612,524768,EMMESSA,EMMESSAR BIOTECH & NUTRITION L,0.0,,0.0,0.01,1,EQ,BSE,BSE
1800,134342148,524774,NGLFINE,NGL FINE-CHEM,0.0,,0.0,0.05,1,EQ,BSE,BSE
1801,134346244,524790,EVERESTO,EVEREST ORGANICS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1802,134349828,524804,AUROPHARMA,AUROBINDO PHARMA,0.0,,0.0,0.05,1,EQ,BSE,BSE
1803,134350852,524808,PHYTO,PHYTO CHEM (INDIA),0.0,,0.0,0.01,1,EQ,BSE,BSE
1804,134352900,524816,NATCOPHARM,NATCO PHARMA,0.0,,0.0,0.05,1,EQ,BSE,BSE
1805,134353412,524818,DYNAMIND,DYNAMIC INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1806,134353924,524820,PANAMAPET,PANAMA PETROCHEM,0.0,,0.0,0.05,1,EQ,BSE,BSE
1807,134354948,524824,BALPHARMA,BAL PHARMA,0.0,,0.0,0.01,1,EQ,BSE,BSE
1808,134355972,524828,BDH,BDH INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
1809,134656260,526001,JAUSPOL,JAUSS POLYMERS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1810,134658308,526009,PROCAL,PROCAL ELECTRONICS INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
1811,134662404,526025,GLOBUSCON,GLOBUS CONSTRUCTORS & DEVELOPE,0.0,,0.0,0.01,1,EQ,BSE,BSE
1812,134662916,526027,CUBEXTUB,CUBEX TUBINGS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1813,134667012,526043,POLYCHMP,POLYMECHPLAST MACHINES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1814,134674180,526071,STELLANT,STELLANT SECURITIES (INDIA) LT,0.0,,0.0,0.05,1,EQ,BSE,BSE
1815,134674692,526073,GALXBRG,GALAXY BEARINGS,0.0,,0.0,0.05,1,EQ,BSE,BSE
1816,134676740,526081,SCAGRO,SC AGROTECH ,0.0,,0.0,0.01,1,EQ,BSE,BSE
1817,134680324,526095,RALEGRA,RAVILEELA GRANITES,0.0,,0.0,0.01,1,EQ,BSE,BSE
1818,134684932,526113,UNRYLMA,UNIROYAL MARINE EXPORTS,0.0,,0.0,0.01,1,EQ,BSE,BSE
1819,134685444,526115,KARANWO,KARAN WOO-SIN,0.0,,0.0,0.01,1,EQ,BSE,BSE
1820,134685956,526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE,0.0,,0.0,0.05,1,EQ,BSE,BSE
1821,134688004,526125,BNHOLDINGS,BN HOLDINGS,0.0,,0.0,0.05,1,EQ,BSE,BSE
